,0,1,2,3,4
2228,0,0,0,0,0
2229,0,2,0,0,0
2230,1,1,1,1,1
2231,0,0,0,0,0
2232,0,0,2,2,2
2233,1,0,1,1,1
2234,0,0,0,0,0
2235,0,0,0,0,0
2236,1,2,1,2,2
2237,0,0,0,0,0
2238,2,2,2,2,2
2239,1,1,1,1,1
2240,1,1,1,1,1
2241,0,0,0,0,0
2242,2,2,2,2,2
2243,0,0,0,0,0
2244,1,1,1,1,1
2245,0,0,0,0,0
2246,0,2,2,2,1
2247,0,0,0,0,0
2248,0,0,0,0,0
2249,0,0,0,0,0
2250,0,0,0,0,0
2251,2,2,2,2,2
2252,0,0,0,0,0
2253,0,0,0,0,0
2254,1,0,0,1,1
2255,0,0,0,2,2
2256,2,2,2,2,2
2257,0,2,0,0,0
2258,1,1,1,1,1
2259,1,1,1,1,1
2260,0,0,0,0,0
2261,1,1,1,1,1
2262,1,0,1,0,0
2263,0,0,0,0,0
2264,0,0,0,0,0
2265,2,2,2,2,2
2266,2,2,2,2,2
2267,0,0,0,0,0
2268,0,0,1,0,0
2269,0,0,0,0,0
2270,2,2,2,2,2
2271,0,0,0,0,0
2272,0,0,0,0,0
2273,0,0,0,0,0
2274,0,2,0,2,2
2275,0,0,1,0,0
2276,0,0,0,0,0
2277,0,1,1,1,1
2278,0,0,0,0,0
2279,0,0,0,0,0
2280,0,0,0,0,0
2281,1,1,1,1,1
2282,1,1,1,1,1
2283,1,1,1,1,1
2284,0,0,0,0,0
2285,0,0,0,0,0
2286,0,0,0,0,0
2287,0,0,0,0,0
2288,0,0,0,0,0
2289,1,0,1,1,0
2290,0,0,0,0,0
2291,2,2,2,2,2
2292,1,1,1,1,1
2293,0,0,0,0,0
2294,0,0,0,0,1
2295,0,0,0,0,0
2296,0,0,0,0,0
2297,0,0,0,0,0
2298,0,0,0,0,0
2299,0,0,0,0,1
2300,0,0,0,0,0
2301,0,0,0,0,0
2302,0,0,0,0,0
2303,0,0,0,0,0
2304,1,0,0,0,0
2305,0,0,0,0,0
2306,0,1,1,0,1
2307,0,2,2,2,2
2308,1,0,1,1,1
2309,2,1,2,2,1
2310,1,0,1,0,1
2311,0,0,0,0,0
2312,1,1,1,1,1
2313,0,0,0,0,0
2314,0,0,0,0,2
2315,1,1,1,1,1
2316,0,0,0,0,0
2317,0,0,0,0,0
2318,0,0,0,0,0
2319,0,0,1,0,1
2320,0,0,0,0,0
2321,0,0,0,0,0
2322,1,1,1,1,1
2323,1,1,1,1,1
2324,1,1,1,1,1
2325,0,2,0,2,2
2326,0,0,0,0,0
2327,2,2,2,2,2
2328,0,0,0,0,0
2329,1,1,1,1,1
2330,0,0,0,0,0
2331,0,0,1,1,1
2332,1,0,1,0,1
2333,0,0,0,0,0
2334,0,0,0,0,0
2335,0,0,0,0,0
2336,1,1,1,0,1
2337,1,1,1,1,1
2338,0,1,1,0,1
2339,1,1,1,1,1
2340,1,1,1,1,1
2341,0,0,0,0,0
2342,0,0,0,0,0
2343,0,0,0,0,1
2344,0,0,0,0,0
2345,2,2,2,2,2
2346,1,1,1,1,1
2347,0,0,0,0,0
2348,1,0,0,0,1
2349,0,0,0,0,0
2350,1,0,1,1,0
2351,0,0,0,0,0
2352,2,2,2,2,2
2353,2,2,2,2,2
2354,0,0,0,0,0
2355,0,1,1,0,1
2356,0,0,0,0,0
2357,0,0,0,0,0
2358,1,1,1,1,1
2359,1,1,1,1,1
2360,1,1,1,1,1
2361,0,0,0,0,0
2362,1,0,1,1,1
2363,0,0,0,0,0
2364,0,0,0,0,0
2365,0,0,0,0,0
2366,0,0,0,0,0
2367,0,0,0,0,0
2368,0,0,0,0,0
2369,0,0,0,0,0
2370,1,1,1,1,1
2371,1,0,1,1,1
2372,1,0,1,1,1
2373,1,1,1,1,1
2374,0,0,0,0,0
2375,0,0,0,0,0
2376,0,0,0,0,0
2377,0,0,0,0,0
2378,1,1,1,1,1
2379,1,1,1,1,1
2380,0,0,0,0,0
2381,0,0,0,0,0
2382,0,0,0,0,0
2383,1,1,1,1,1
2384,0,0,0,0,0
2385,0,0,0,0,0
2386,0,0,0,0,0
2387,0,0,0,0,0
2388,1,1,1,1,1
2389,0,0,0,0,0
2390,0,0,0,0,0
2391,0,0,0,0,0
2392,0,0,0,0,0
2393,0,0,0,0,0
2394,0,0,0,0,0
2395,0,0,0,0,0
2396,0,0,0,0,0
2397,2,2,0,2,2
2398,0,0,0,0,0
2399,1,1,1,1,1
2400,0,0,0,0,0
2401,1,1,0,0,0
2402,0,0,0,0,0
2403,0,0,0,0,0
2404,1,1,1,0,0
2405,1,1,1,1,1
2406,0,0,0,0,0
2407,0,0,0,0,0
2408,0,0,0,0,0
2409,0,0,0,0,0
2410,0,2,0,0,0
2411,0,1,0,0,1
2412,0,0,0,0,0
2413,0,0,0,0,0
2414,0,0,0,0,0
2415,1,0,1,0,0
2416,1,0,1,1,1
2417,0,0,0,0,0
2418,0,0,0,0,0
2419,0,0,0,0,0
2420,1,1,1,1,1
2421,0,0,0,0,0
2422,0,0,0,0,0
2423,0,0,0,0,0
2424,2,2,2,2,2
2425,0,0,0,0,0
2426,1,0,0,0,0
2427,0,0,0,0,0
2428,0,0,0,0,0
2429,0,0,0,0,0
2430,1,0,1,0,0
2431,0,0,0,0,0
2432,0,0,0,0,0
2433,2,2,2,2,2
2434,0,1,0,0,1
2435,0,0,0,0,0
2436,0,0,0,0,0
2437,0,0,0,0,0
2438,0,0,0,0,0
2439,0,0,0,0,0
2440,0,2,0,0,0
2441,0,0,0,0,0
2442,0,0,0,0,0
2443,0,0,0,0,0
2444,0,0,0,0,0
2445,2,2,2,2,2
2446,1,0,1,0,0
2447,1,0,1,0,1
2448,0,0,0,0,0
2449,0,0,0,0,0
2450,0,0,0,0,0
2451,0,0,0,0,0
2452,0,0,0,0,0
2453,0,0,1,0,0
2454,0,0,0,0,0
2455,2,2,2,2,2
2456,2,2,2,2,2
2457,0,0,0,0,0
2458,0,0,0,0,0
2459,2,2,2,2,2
2460,0,0,0,0,0
2461,0,0,0,0,0
2462,0,0,0,0,0
2463,0,2,0,0,2
2464,0,0,0,0,0
2465,0,2,0,0,0
2466,1,0,0,1,0
2467,0,0,0,0,0
2468,0,0,0,0,0
2469,1,1,1,0,1
2470,0,0,1,0,0
2471,0,0,1,0,0
2472,0,0,0,0,0
2473,2,2,2,2,2
2474,0,0,0,0,0
2475,0,2,0,2,0
2476,1,0,1,1,1
2477,0,0,0,0,0
2478,0,0,0,0,0
2479,0,2,0,0,0
2480,0,0,0,0,0
2481,0,0,0,0,0
2482,2,2,2,2,2
2483,2,2,2,2,2
2484,1,1,1,1,1
2485,0,0,0,0,0
2486,2,2,2,2,2
2487,2,2,2,2,0
2488,0,0,0,0,0
2489,2,2,2,2,2
2490,2,2,2,2,2
2491,1,1,1,1,1
2492,1,1,1,1,1
2493,0,0,0,0,0
2494,1,1,1,1,1
2495,2,2,2,2,2
2496,1,1,1,1,1
2497,0,0,2,0,0
2498,0,0,0,0,0
2499,1,1,1,1,1
2500,2,2,2,2,2
2501,0,0,0,0,0
2502,0,0,0,0,0
2503,0,0,0,0,0
2504,0,0,0,0,0
2505,0,0,0,0,0
2506,0,0,0,0,0
2507,0,0,0,0,0
2508,1,0,1,1,0
2509,2,2,2,2,2
2510,2,0,2,2,2
2511,0,0,0,0,0
2512,0,0,2,2,0
2513,0,0,0,0,0
2514,0,0,0,0,0
2515,0,0,0,0,0
2516,0,0,0,0,0
2517,2,0,0,0,0
2518,1,1,1,1,1
2519,0,0,0,0,0
2520,0,0,0,0,0
2521,0,0,0,0,0
2522,0,0,0,0,0
2523,0,0,0,0,0
2524,0,0,0,0,0
2525,0,0,0,0,0
2526,0,0,0,0,0
2527,0,0,0,0,0
2528,0,0,0,0,0
2529,1,1,1,1,1
2530,0,0,0,0,0
2531,1,1,1,1,1
2532,0,0,0,0,0
2533,0,0,0,0,0
2534,0,0,0,0,0
2535,2,2,2,2,2
2536,2,2,2,2,2
2537,0,0,0,0,0
2538,0,0,0,0,0
2539,0,0,0,0,0
2540,0,0,0,0,0
2541,0,0,0,0,0
2542,0,0,0,0,0
2543,0,0,0,0,0
2544,1,1,0,0,0
2545,0,0,0,0,0
2546,0,0,0,0,0
2547,0,0,0,0,0
2548,0,0,0,0,0
2549,2,0,2,2,2
2550,1,0,0,0,0
2551,1,0,0,0,1
2552,2,2,2,2,2
2553,1,1,1,1,1
2554,0,0,0,2,0
2555,0,0,0,0,0
2556,0,0,0,0,0
2557,0,0,0,0,0
2558,0,0,2,2,0
2559,0,0,0,0,0
2560,2,2,2,2,2
2561,0,0,0,2,0
2562,1,1,1,1,1
2563,1,0,1,1,1
2564,1,1,1,1,1
2565,1,1,1,1,1
2566,1,0,1,0,1
2567,1,1,1,1,1
2568,1,1,1,1,1
2569,1,1,1,1,1
2570,1,0,1,1,0
2571,0,0,0,0,0
2572,0,0,0,0,0
2573,1,1,1,1,1
2574,0,0,0,0,0
2575,1,1,1,1,1
2576,1,1,1,1,1
2577,1,1,1,1,1
2578,1,1,1,1,1
2579,2,2,2,2,2
2580,0,1,0,0,0
2581,0,0,0,0,0
2582,0,0,0,0,0
2583,1,1,1,1,1
2584,1,1,1,1,1
2585,0,0,0,2,0
2586,0,0,0,0,0
2587,1,1,1,1,1
2588,0,0,0,0,0
2589,0,0,0,0,0
2590,0,0,0,0,0
2591,1,1,1,1,1
2592,2,2,2,2,2
2593,0,0,0,0,0
2594,0,0,0,0,0
2595,2,2,2,2,2
2596,2,0,2,2,2
2597,1,1,1,1,1
2598,0,0,0,0,0
2599,0,0,0,0,0
2600,2,2,2,2,2
2601,2,2,2,2,2
2602,2,2,2,2,2
2603,0,0,0,0,0
2604,0,0,0,0,0
2605,1,1,1,1,1
2606,0,0,0,0,0
2607,1,1,1,1,1
2608,2,2,2,2,2
2609,1,1,1,1,1
2610,0,0,0,0,0
2611,0,0,0,0,0
2612,0,0,0,0,0
2613,1,1,1,1,1
2614,1,1,1,1,1
2615,0,0,0,0,0
2616,0,0,0,0,0
2617,2,2,2,2,2
2618,1,1,1,1,0
2619,1,1,1,1,1
2620,1,1,1,1,1
2621,1,1,1,1,1
2622,0,0,0,0,0
2623,1,1,1,1,0
2624,0,2,0,2,2
2625,0,0,1,0,0
2626,2,2,2,2,2
2627,0,0,0,0,0
2628,1,0,0,0,0
2629,2,2,2,2,2
2630,0,0,1,0,0
2631,2,2,2,2,2
2632,1,1,1,0,1
2633,1,1,0,0,1
2634,2,2,2,2,2
2635,0,2,0,0,0
2636,0,0,0,0,0
2637,1,1,1,1,1
2638,1,1,1,1,1
2639,1,1,1,1,1
2640,1,1,1,1,1
2641,2,2,2,2,2
2642,1,1,1,1,1
2643,1,1,1,0,0
2644,0,0,0,0,0
2645,2,2,2,2,2
2646,1,2,1,1,1
2647,0,0,0,0,0
2648,2,2,2,2,2
2649,0,0,0,2,0
2650,0,0,0,0,0
2651,0,0,0,0,0
2652,1,1,1,0,1
2653,0,0,0,0,0
2654,2,2,2,2,2
2655,1,1,1,1,1
2656,0,0,0,0,0
2657,0,0,0,0,0
2658,2,2,2,2,0
2659,0,0,0,0,0
2660,0,1,0,0,0
2661,2,2,2,2,2
2662,2,1,1,2,1
2663,1,1,1,1,1
2664,1,0,1,0,0
2665,2,2,2,2,2
2666,0,0,0,0,0
2667,0,0,0,0,0
2668,1,0,1,1,0
2669,0,2,0,0,0
2670,1,1,1,1,1
2671,0,0,0,0,0
2672,0,0,0,0,0
2673,0,2,0,0,2
2674,1,2,1,1,2
2675,1,1,1,0,0
2676,1,0,0,0,0
2677,0,0,0,0,0
2678,0,0,0,0,0
2679,1,1,1,1,1
2680,1,2,0,0,0
2681,1,1,1,1,1
2682,0,0,0,0,0
2683,1,1,1,1,1
2684,1,1,1,1,1
2685,0,0,0,0,0
2686,1,1,1,1,1
2687,0,0,0,0,1
2688,1,1,0,0,0
2689,1,1,1,1,1
2690,1,1,0,1,1
2691,1,1,1,1,1
2692,2,2,2,2,2
2693,2,2,2,2,2
2694,0,0,0,0,0
2695,2,2,2,2,2
2696,2,2,2,2,2
2697,0,1,1,0,1
2698,1,1,1,1,1
2699,2,2,2,2,2
2700,1,1,1,1,1
2701,0,0,0,0,0
2702,0,0,0,0,0
2703,1,1,0,0,1
2704,1,1,1,1,1
2705,1,0,0,0,0
2706,1,2,0,1,1
2707,2,2,2,2,2
2708,0,2,0,2,0
2709,2,2,2,2,2
2710,1,2,1,2,1
2711,1,1,1,1,1
2712,2,2,2,2,2
2713,0,0,2,2,2
2714,2,2,2,2,2
2715,1,1,1,0,1
2716,2,2,2,2,2
2717,0,2,2,2,2
2718,1,1,1,1,1
2719,2,2,2,2,2
2720,1,1,1,1,1
2721,1,0,1,1,1
2722,1,2,1,2,1
2723,1,1,1,0,1
2724,1,2,1,1,1
2725,1,1,0,0,1
2726,2,2,2,2,2
2727,2,2,2,2,2
2728,2,2,2,2,2
2729,0,0,0,0,0
2730,2,2,0,2,2
2731,2,2,2,2,2
2732,0,0,0,0,0
2733,1,1,1,1,1
2734,0,0,0,0,0
2735,0,0,0,0,0
2736,0,2,0,0,0
2737,2,2,2,2,2
2738,0,0,1,0,0
2739,1,0,0,0,1
2740,0,0,0,0,0
2741,0,2,0,0,0
2742,1,1,1,1,1
2743,2,0,2,2,2
2744,2,0,2,2,2
2745,0,1,0,0,0
2746,0,0,0,0,0
2747,0,0,0,0,0
2748,2,2,2,2,2
2749,2,2,2,2,2
2750,2,2,2,2,2
2751,0,0,0,0,0
2752,0,0,0,0,0
2753,0,0,0,0,0
2754,0,0,0,0,0
2755,0,1,1,0,1
2756,1,1,1,1,1
2757,0,0,0,0,0
2758,1,2,1,1,1
2759,1,1,1,1,1
2760,0,1,0,0,1
2761,1,1,1,1,1
2762,1,1,1,1,1
2763,1,1,1,1,1
2764,2,2,2,2,2
2765,0,0,0,0,0
2766,1,1,1,1,1
2767,2,2,2,2,2
2768,0,0,0,1,0
2769,1,0,1,0,1
2770,1,1,1,1,1
2771,2,2,2,2,2
2772,1,1,1,1,1
2773,1,1,1,1,1
2774,0,0,0,0,0
2775,1,1,1,1,1
2776,1,2,2,1,2
2777,1,1,1,1,1
2778,2,2,2,2,2
2779,0,0,0,0,2
2780,0,0,2,0,0
2781,1,2,0,1,1
2782,1,1,1,1,1
2783,1,1,1,1,1
2784,1,1,1,1,1
2785,1,1,1,1,1
2786,1,1,1,1,1
2787,1,1,1,1,1
2788,1,1,1,1,1
2789,1,1,1,1,1
2790,1,1,1,1,1
2791,1,1,1,1,1
2792,0,0,0,0,0
2793,0,0,0,0,0
2794,0,0,0,0,0
2795,0,0,0,0,0
2796,2,2,2,2,2
2797,1,1,1,1,1
2798,1,1,1,1,1
2799,0,0,0,0,0
2800,0,2,0,0,0
2801,2,2,2,2,2
2802,1,1,1,1,1
2803,0,0,0,0,0
2804,2,2,2,2,2
2805,0,0,0,0,0
2806,0,0,0,0,0
2807,0,0,0,0,0
2808,2,0,2,2,2
2809,0,0,0,0,0
2810,0,0,1,1,1
2811,0,0,0,0,0
2812,0,0,0,0,0
2813,1,0,1,0,1
2814,0,0,0,0,0
2815,1,1,1,1,1
2816,2,2,2,2,2
2817,0,2,2,2,1
2818,2,2,2,2,2
2819,0,0,0,0,0
2820,1,1,1,1,1
2821,1,1,1,1,1
2822,1,1,1,1,1
2823,2,2,2,2,2
2824,1,1,1,1,1
2825,2,2,2,2,2
2826,1,1,1,1,1
2827,1,1,1,1,1
2828,0,0,0,0,0
2829,0,0,0,0,0
2830,0,0,0,0,0
2831,0,0,0,0,0
2832,0,0,0,0,0
2833,0,0,0,0,0
2834,0,0,0,0,0
2835,0,0,0,0,0
2836,0,0,0,0,0
2837,0,0,0,0,0
2838,2,2,2,2,2
2839,0,0,0,0,0
2840,0,0,0,0,0
2841,0,0,0,0,0
2842,0,2,0,0,0
2843,0,0,0,0,0
2844,2,2,2,2,2
2845,0,0,0,0,0
2846,0,0,0,0,0
2847,0,0,0,0,0
2848,0,0,0,0,0
2849,2,2,2,2,2
2850,0,0,1,0,0
2851,0,0,0,0,0
2852,0,0,0,0,0
2853,2,2,2,2,2
2854,0,0,0,0,0
2855,0,0,0,0,1
2856,1,1,1,1,1
2857,0,0,0,0,0
2858,0,0,0,0,0
2859,0,0,0,0,0
2860,0,0,0,0,0
2861,0,2,2,2,2
2862,0,0,0,0,0
2863,0,0,0,0,0
2864,2,2,2,2,2
2865,0,0,0,0,0
2866,0,0,0,0,0
2867,2,2,2,2,2
2868,2,2,2,2,2
2869,0,0,0,0,0
2870,0,0,0,0,0
2871,0,0,0,0,0
2872,0,2,2,2,1
2873,0,0,0,0,0
2874,0,2,0,0,0
2875,0,2,0,0,0
2876,1,2,2,2,2
2877,0,0,0,0,0
2878,2,2,2,2,2
2879,1,1,1,0,1
2880,2,2,2,2,2
2881,0,0,0,0,0
2882,0,0,0,0,0
2883,0,0,0,0,0
2884,0,2,2,2,0
2885,0,0,0,0,0
2886,2,2,2,2,2
2887,0,0,0,0,0
2888,0,0,2,2,2
2889,0,0,0,0,0
2890,1,1,1,1,1
2891,0,0,0,0,0
2892,0,2,2,2,2
2893,1,0,1,0,1
2894,1,0,1,0,1
2895,0,0,0,0,0
2896,2,2,2,2,2
2897,0,0,0,0,0
2898,2,2,2,2,2
2899,2,2,2,2,2
2900,0,0,0,0,0
2901,2,2,2,2,2
2902,0,0,0,0,0
2903,0,0,0,0,0
2904,0,0,0,0,0
2905,0,0,0,0,0
2906,0,0,0,0,0
2907,0,0,0,0,0
2908,0,0,0,0,0
2909,0,0,0,0,0
2910,0,2,0,0,0
2911,0,0,0,0,0
2912,0,0,0,0,0
2913,0,0,0,0,0
2914,0,0,0,0,0
2915,2,2,2,2,2
2916,0,0,2,2,0
2917,0,0,0,0,0
2918,0,0,0,0,0
2919,0,0,0,0,0
2920,1,1,1,1,1
2921,0,0,2,2,2
2922,2,2,2,2,2
2923,0,0,0,0,0
2924,2,2,2,2,2
2925,2,2,2,2,2
2926,2,2,2,2,2
2927,0,0,0,0,0
2928,2,2,2,2,2
2929,1,1,1,0,1
2930,0,0,0,0,0
2931,2,2,2,2,2
2932,2,2,2,2,2
2933,2,0,2,2,2
2934,2,2,2,2,2
2935,2,2,2,2,2
2936,2,2,2,2,2
2937,1,1,1,0,1
2938,0,0,0,0,2
2939,2,1,2,2,2
2940,2,0,2,2,2
2941,0,0,0,0,0
2942,2,2,2,2,0
2943,2,2,2,2,2
2944,2,2,2,2,2
2945,2,2,2,2,2
2946,2,2,2,2,2
2947,2,2,2,2,2
2948,2,2,2,2,2
2949,2,2,2,2,2
2950,2,2,2,2,2
2951,2,2,2,2,2
2952,2,2,2,2,2
2953,2,2,2,2,2
2954,2,1,2,2,2
2955,2,2,2,2,2
2956,2,2,2,2,2
2957,0,0,0,0,0
2958,0,2,2,0,0
2959,2,2,2,2,2
2960,2,0,2,2,2
2961,2,2,2,2,2
2962,2,2,2,2,2
2963,2,2,2,2,2
2964,0,0,0,0,0
2965,0,2,0,0,0
2966,2,0,2,2,2
2967,2,2,2,2,2
2968,2,2,2,2,2
2969,0,0,0,0,0
2970,2,2,2,2,2
2971,2,2,2,2,2
2972,2,2,2,2,2
2973,0,2,2,2,0
2974,0,0,0,0,0
2975,2,2,2,2,2
2976,0,0,0,0,0
2977,0,2,2,2,2
2978,2,2,2,2,2
2979,0,2,2,2,2
2980,0,2,2,2,2
2981,2,2,2,2,2
2982,2,2,2,2,2
2983,0,2,2,0,2
2984,2,2,2,2,2
2985,2,2,2,2,2
2986,0,0,0,0,0
2987,2,2,2,2,2
2988,0,1,2,2,0
2989,0,0,0,0,0
2990,2,2,2,2,2
2991,2,0,0,0,2
2992,2,2,2,2,2
2993,2,2,2,2,2
2994,2,2,2,2,2
2995,0,0,0,0,0
2996,2,2,2,2,2
2997,2,2,2,2,2
2998,2,0,0,0,2
2999,2,2,2,2,2
3000,2,2,2,2,2
3001,2,0,2,2,2
3002,2,2,2,2,2
3003,2,2,2,2,2
3004,2,2,2,2,2
3005,2,2,2,2,2
3006,2,2,2,2,2
3007,2,2,2,2,2
3008,2,2,2,2,2
3009,2,1,2,2,2
3010,2,2,2,2,2
3011,2,2,2,2,2
3012,2,2,2,2,2
3013,2,2,2,2,2
3014,2,0,2,2,2
3015,2,2,2,2,2
3016,2,2,2,2,2
3017,2,2,2,2,2
3018,2,1,2,2,2
3019,2,2,2,2,2
3020,2,2,2,2,2
3021,2,0,0,2,2
3022,0,0,0,0,0
3023,0,0,0,0,0
3024,0,0,0,0,0
3025,0,0,0,0,0
3026,0,0,0,0,0
3027,2,2,2,2,2
3028,1,0,1,1,1
3029,0,0,0,0,0
3030,0,0,0,0,0
3031,2,2,2,2,2
3032,0,0,0,0,0
3033,0,0,0,0,0
3034,0,0,0,0,0
3035,0,0,0,0,0
3036,0,0,0,0,0
3037,2,2,2,2,2
3038,2,2,2,2,2
3039,0,0,0,0,0
3040,2,2,2,2,2
3041,0,0,0,0,0
3042,1,1,1,1,1
3043,0,0,0,0,0
3044,1,1,1,1,1
3045,1,1,1,1,1
3046,1,1,1,1,1
3047,1,1,1,1,1
3048,0,0,0,0,0
3049,0,0,0,0,0
3050,0,2,2,2,2
3051,1,1,1,1,1
3052,1,1,1,1,1
3053,1,1,1,1,1
3054,0,0,0,0,0
3055,1,1,1,1,1
3056,1,1,1,0,1
3057,1,1,1,1,1
3058,0,0,0,0,0
3059,1,1,1,1,1
3060,1,1,1,1,1
3061,0,0,0,0,0
3062,0,0,2,2,2
3063,0,0,1,0,0
3064,2,2,2,2,2
3065,0,0,2,2,0
3066,0,0,0,0,0
3067,1,0,1,1,1
3068,1,0,1,1,1
3069,0,0,0,0,1
3070,2,2,2,2,2
3071,2,2,2,2,2
3072,0,0,0,0,0
3073,0,0,0,0,0
3074,2,2,2,2,2
3075,0,0,0,0,0
3076,0,0,0,0,0
3077,0,0,0,0,0
3078,0,0,0,0,0
3079,0,0,0,0,0
3080,0,0,0,0,0
3081,0,0,0,0,0
3082,0,0,0,0,0
3083,0,0,0,0,0
3084,0,0,0,0,0
3085,0,0,0,0,0
3086,0,0,0,0,0
3087,0,1,1,0,0
3088,0,0,0,0,0
3089,1,0,1,0,1
3090,0,0,0,0,0
3091,0,0,0,0,0
3092,0,0,0,0,1
3093,0,0,0,0,0
3094,1,1,1,0,1
3095,0,0,0,0,0
3096,0,0,0,0,0
3097,0,0,0,0,0
3098,0,0,0,0,0
3099,0,0,0,0,0
3100,0,0,0,0,0
3101,0,0,0,0,0
3102,1,0,0,0,1
3103,0,0,0,0,0
3104,0,0,0,0,0
3105,0,0,0,0,0
3106,0,1,0,0,0
3107,0,0,0,0,0
3108,1,1,1,1,1
3109,0,0,0,0,0
3110,0,0,0,0,0
3111,0,0,0,0,0
3112,0,0,0,0,0
3113,0,0,0,0,0
3114,1,1,1,1,1
3115,0,0,0,0,0
3116,0,0,0,0,0
3117,0,0,0,0,0
3118,1,1,1,1,1
3119,0,0,0,0,0
3120,0,0,0,0,0
3121,0,1,1,1,1
3122,0,0,0,0,0
3123,0,1,1,0,1
3124,0,0,0,0,0
3125,0,0,0,0,0
3126,0,0,0,0,0
3127,2,2,2,2,2
3128,0,0,0,0,0
3129,0,0,0,0,0
3130,0,0,0,0,0
3131,2,2,0,2,0
3132,1,0,1,0,0
3133,2,2,2,2,2
3134,2,2,2,2,2
3135,0,0,0,0,0
3136,0,0,0,0,0
3137,1,1,1,1,1
3138,0,0,0,0,0
3139,2,2,2,2,2
3140,0,0,0,0,0
3141,0,0,0,0,0
3142,0,0,0,0,0
3143,0,0,0,0,0
3144,0,0,0,0,0
3145,0,0,0,0,0
3146,2,0,2,0,2
3147,0,0,0,0,0
3148,0,0,2,0,0
3149,2,2,2,2,0
3150,2,0,2,2,2
3151,0,0,0,0,0
3152,0,0,0,0,0
3153,0,0,0,0,0
3154,2,2,0,2,2
3155,0,0,0,0,0
3156,1,0,1,1,1
3157,2,2,2,2,2
3158,2,1,2,2,2
3159,0,0,0,0,0
3160,0,0,0,0,0
3161,0,0,0,0,0
3162,0,0,0,0,0
3163,0,2,2,0,2
3164,0,0,0,0,0
3165,0,0,0,0,0
3166,0,2,2,2,2
3167,0,0,0,0,0
3168,0,0,0,0,0
3169,0,0,0,0,0
3170,0,0,0,0,0
3171,1,1,1,1,1
3172,0,0,0,0,0
3173,0,0,0,0,0
3174,0,0,0,0,0
3175,0,0,0,2,2
3176,0,0,0,0,0
3177,0,0,0,0,0
3178,0,0,0,0,0
3179,0,0,0,0,0
3180,0,0,0,0,0
3181,1,1,1,1,1
3182,0,0,2,2,0
3183,0,0,0,0,1
3184,2,2,2,2,2
3185,0,0,0,0,0
3186,2,2,2,2,2
3187,0,0,0,0,0
3188,2,2,2,2,2
3189,0,0,1,0,1
3190,1,1,1,1,1
3191,0,0,0,0,0
3192,2,2,2,2,2
3193,0,0,0,0,1
3194,0,0,2,0,2
3195,1,1,1,1,1
3196,0,0,0,0,0
3197,0,0,0,0,0
3198,0,0,0,0,0
3199,0,0,0,0,0
3200,1,2,1,1,1
3201,2,2,2,2,2
3202,0,0,0,0,0
3203,0,0,0,0,0
3204,0,0,0,0,0
3205,0,0,0,0,0
3206,0,0,0,0,0
3207,0,0,0,0,0
3208,0,0,0,0,0
3209,0,0,0,0,0
3210,1,1,1,1,1
3211,0,0,0,0,0
3212,1,0,1,1,1
3213,0,0,0,0,0
3214,0,1,1,1,1
3215,1,1,1,1,1
3216,0,0,0,0,0
3217,1,0,0,0,1
3218,0,0,0,0,0
3219,0,1,0,0,0
3220,2,2,2,2,2
3221,1,1,1,1,1
3222,0,0,0,0,0
3223,1,1,1,1,1
3224,1,1,1,1,1
3225,0,0,0,0,0
3226,0,0,0,0,0
3227,1,1,1,1,1
3228,1,1,1,1,1
3229,0,0,0,0,0
3230,1,1,1,1,1
3231,1,1,1,1,1
3232,1,1,1,1,1
3233,1,1,1,1,1
3234,0,0,1,0,0
3235,0,0,0,0,0
3236,1,1,1,1,1
3237,0,0,0,0,0
3238,2,2,0,2,2
3239,0,0,0,0,0
3240,1,1,1,1,1
3241,0,2,2,2,2
3242,0,0,0,0,1
3243,1,1,1,1,1
3244,1,1,1,1,1
3245,1,0,1,0,0
3246,0,0,0,0,0
3247,1,1,1,1,1
3248,1,2,1,2,1
3249,1,1,1,1,1
3250,1,1,1,1,1
3251,1,1,1,1,1
3252,0,0,0,0,0
3253,1,1,1,1,1
3254,0,0,0,0,0
3255,1,1,1,1,1
3256,1,1,1,1,1
3257,1,1,1,1,1
3258,0,0,0,0,0
3259,1,1,1,1,1
3260,1,1,1,1,1
3261,0,0,0,0,0
3262,1,1,1,1,1
3263,1,1,1,1,1
3264,1,0,1,1,1
3265,2,2,2,2,2
3266,1,1,1,0,1
3267,1,1,1,1,1
3268,1,1,1,1,1
3269,1,1,1,1,1
3270,0,1,1,1,1
3271,1,1,1,1,1
3272,1,1,1,1,1
3273,0,0,0,0,0
3274,1,1,1,1,1
3275,1,1,1,1,1
3276,1,0,1,0,1
3277,1,1,1,1,1
3278,1,1,1,0,1
3279,1,1,1,1,1
3280,0,0,0,0,0
3281,0,0,0,0,0
3282,0,0,0,0,0
3283,2,2,2,2,2
3284,2,2,2,2,2
3285,0,0,0,0,0
3286,0,0,0,0,0
3287,2,2,2,2,2
3288,1,1,1,1,1
3289,2,2,2,2,2
3290,0,0,0,0,0
3291,0,1,1,0,0
3292,2,2,2,2,2
3293,2,2,2,2,2
3294,1,1,0,2,1
3295,1,1,1,1,1
3296,2,2,2,2,2
3297,2,2,2,2,2
3298,0,0,0,0,0
3299,0,1,0,1,1
3300,1,1,1,1,1
3301,1,1,1,1,1
3302,1,1,1,1,1
3303,1,1,1,0,1
